tweet_id,text,name,rating,dog_category,dog_specie,prediction_confidence,retweet_count,favorite_count,date
746131877086527488,This is Gustav. He has claimed that plant. It is his now. 10/10 would not try to take his plant away https://t.co/uRI7HBgGJX,Gustav,1.0,None,chow,0.575637,2005,6404,2016-06-24
746056683365994496,This is Arlen and Thumpelina. They are best pals. Cuddly af. 11/10 for both puppers https://t.co/VJgbgIzIHx,Arlen,1.1,pupper,Shetland_sheepdog,0.43332,742,3328,2016-06-23
745789745784041472,This is Gus. He didn't win the Powerball. Quite perturbed about it. Still 10/10 would comfort in time of need https://t.co/3wc246LOtu,Gus,1.0,None,Pekinese,0.984267,965,3678,2016-06-23
745422732645535745,We only rate dogs. Pls stop sending in non-canines like this Jamaican Flop Seal. This is very very frustrating. 9/10 https://t.co/nc53zEN0hZ,very,0.9,None,Labrador_retriever,0.6638,2207,7953,2016-06-22
745057283344719872,This is Oliver. He's downright gorgeous as hell. Should be on the cover of Dogue. 12/10 would introduce to mom https://t.co/BkgU3rrsXA,Oliver,1.2,None,Shetland_sheepdog,0.963985,2056,6759,2016-06-21
744995568523612160,This is Abby. She got her face stuck in a glass. Churlish af. 9/10 rookie move puppo https://t.co/2FPb45NXrK,Abby,0.9,puppo,Old_English_sheepdog,0.427481,569,2752,2016-06-20
744971049620602880,Say hello to Indie and Jupiter. They're having a stellar day out on the boat. Both 12/10 adorbz af https://t.co/KgSEkrPA3r,Indie,1.2,None,toy_poodle,0.497755,2450,7314,2016-06-20
744709971296780288,This is Harvey. He's stealthy af. 10/10 would do my best to pet https://t.co/zAzaRT6NnT,Harvey,1.0,None,Shetland_sheepdog,0.234431,1442,5233,2016-06-20
744334592493166593,This is Blanket. She has overthrown her human. Demands walks like this every hour on the hour. 11/10 so damn fluffy https://t.co/hrJugNHs2Z,Blanket,1.1,None,Samoyed,0.960543,1937,6342,2016-06-19
744234799360020481,Here's a doggo realizing you can stand in a pool. 13/10 enlightened af (vid by Tina Conrad) https://t.co/7wE9LTEXC4,None,1.3,doggo,Labrador_retriever,0.825333,70761,144928,2016-06-18
743980027717509120,This is Geno. He's a Wrinkled Baklavian Velveeta. Looks sad but that's just the extra skin. 11/10 would smoosh face https://t.co/Kxda28JmQ2,Geno,1.1,None,bull_mastiff,0.97573,1005,3905,2016-06-18
743895849529389061,When you're given AUX cord privileges from the back seat and accidentally start blasting an audiobook... both 10/10 https://t.co/gCCrY8P0K9,None,1.0,None,dalmatian,0.562315,881,3407,2016-06-17
743609206067040256,Meet Stark. He just had his first ice cream cone. Got some on his nose. Requests your assistance. 10/10 would assist https://t.co/YwfN1lbpKA,Stark,1.0,None,Weimaraner,0.982794,1270,4162,2016-06-17
743253157753532416,"This is Kilo. He cannot reach the snackum. Nifty tongue, but not nifty enough. 10/10 maybe one day puppo https://t.co/gSmp31Zrsx",Kilo,1.0,puppo,malamute,0.442612,1124,3938,2016-06-16
743222593470234624,This is a very rare Great Alaskan Bush Pupper. Hard to stumble upon without spooking. 12/10 would pet passionately https://t.co/xOBKCdpzaa,None,1.2,pupper,kuvasz,0.350629,1745,5740,2016-06-15
743210557239623680,"Meet Kayla, an underground poker legend. Players lose on purpose hoping she'll let them pet her. 10/10 strategic af https://t.co/EkLku795aO",Kayla,1.0,None,golden_retriever,0.930705,1238,3561,2016-06-15
742423170473463808,This is Bell. She likes holding hands. 12/10 would definitely pet with other hand https://t.co/BXIuvkQO9b,Bell,1.2,None,pug,0.99731,3427,9113,2016-06-13
742385895052087300,This is Phil. That's his comfort stick. He holds onto it whenever he's sad. 11/10 don't be sad Phil https://t.co/ULdPY6CLpq,Phil,1.1,None,Cardigan,0.5669109999999999,1780,6298,2016-06-13
741793263812808706,When your crush won't pay attention to you. Both 10/10 tragic af https://t.co/d3LELGVlqu,None,1.0,None,kuvasz,0.311325,1388,4220,2016-06-12
741743634094141440,Meet Aqua. She's a sandy pupper. Not sure how she feels about being so sandy. Radical tongue slip. 11/10 petable af https://t.co/rYxJ0UQtbE,Aqua,1.1,pupper,Labrador_retriever,0.786089,2504,7558,2016-06-11
741438259667034112,This is Tucker. He's still figuring out couches. 9/10 keep your head up pup https://t.co/pXU77HPbJ5,Tucker,0.9,None,Chesapeake_Bay_retriever,0.292675,748,3423,2016-06-11
741303864243200000,This is Theodore. He just saw an adult wearing crocs. Did him a frighten. Lost other ear back in nam. 12/10 hero af https://t.co/O4iw9NlLaQ,Theodore,1.2,None,Chihuahua,0.7681560000000001,2926,8141,2016-06-10
741067306818797568,This is just downright precious af. 12/10 for both pupper and doggo https://t.co/o5J479bZUC,just,1.2,doggo,golden_retriever,0.843799,2818,8872,2016-06-10
740995100998766593,This is Leo. He's a vape god. Blows o's for days. Probably drives a Subaru. Definitely owns multiple fedoras. 10/10 https://t.co/nt2x3fHaRJ,Leo,1.0,None,malamute,0.454363,2478,5837,2016-06-09
740711788199743490,Here we are witnessing the touchdown of a pupnado. It's not funny it's actually very deadly. 9/10 might still pet https://t.co/CmLoKMbOHv,None,0.9,None,toy_poodle,0.388277,865,3152,2016-06-09
740373189193256964,"After so many requests, this is Bretagne. She was the last surviving 9/11 search dog, and our second ever 14/10. RIP https://t.co/XAVDNDaVgQ",None,0.8181818181818182,None,golden_retriever,0.8076439999999999,12146,32619,2016-06-08
740359016048689152,This is Chase. He's in a predicament. 9/10 help is on the way buddy https://t.co/0HmBk5sSbW,Chase,0.9,None,golden_retriever,0.8636870000000001,798,3050,2016-06-08
740214038584557568,This is getting incredibly frustrating. This is a Mexican Golden Beaver. We only rate dogs. Only send dogs ...10/10 https://t.co/0yolOOyD3X,getting,1.0,None,Chesapeake_Bay_retriever,0.586414,1791,6195,2016-06-07
739979191639244800,This is Nollie. She's waving at you. If you don't wave back you're a monster. She's also portable as hell. 12/10 https://t.co/7AKdkCOlMf,Nollie,1.2,None,Irish_water_spaniel,0.2858,5389,18536,2016-06-07
739932936087216128,Say hello to Rorie. She's zen af. Just enjoying a treat in the sunlight. 10/10 would immediately trade lives with https://t.co/yctnFptdQ1,Rorie,1.0,None,redbone,0.243904,988,3764,2016-06-06
739844404073074688,This is Simba. He's the grand prize. The trophy is just for participation. 12/10 would pet so damn well https://t.co/4qiuC0lXq5,Simba,1.2,None,toy_poodle,0.342397,791,3533,2016-06-06
739606147276148736,Meet Benji. He just turned 1. Has already given up on a traditional pupper physique. Just inhaled that thing. 9/10 https://t.co/sLUC4th3Zj,Benji,0.9,pupper,Blenheim_spaniel,0.933755,1496,5002,2016-06-05
739544079319588864,This... is a Tyrannosaurus rex. We only rate dogs. Please only send in dogs. Thank you ...10/10 https://t.co/zxw8d5g94P,None,1.0,None,Labrador_retriever,0.967397,19288,36518,2016-06-05
739485634323156992,This is Kyle. He's a heavy drinker and an avid pot user. Just wants to be pupular. 6/10 I can't support this Kyle https://t.co/rRULp7XFnO,Kyle,0.6,None,Walker_hound,0.640256,2644,6614,2016-06-05
739238157791694849,Here's a doggo blowing bubbles. It's downright legendary. 13/10 would watch on repeat forever (vid by Kent Duryee) https://t.co/YcXgHfp1EC,None,1.3,doggo,Eskimo_dog,0.503372,52914,107278,2016-06-04
738883359779196928,When a single soap orb changes your entire perception of the universe... 10/10 https://t.co/9eCXpVExJc,None,1.0,None,Labrador_retriever,0.691137,723,3051,2016-06-04
738537504001953792,This is Bayley. She fell asleep trying to escape her evil fence enclosure. 11/10 night night puppo https://t.co/AxSiqAKEKu,Bayley,1.1,puppo,chow,0.808737,1401,4708,2016-06-03
738402415918125056,"""Don't talk to me or my son ever again"" ...10/10 for both https://t.co/s96OYXZIfK",None,1.0,None,cocker_spaniel,0.346695,744,3019,2016-06-02
738184450748633089,"For the last time, we only rate dogs. Pls stop sending other animals like this Duck-Billed Platypus. Thank you. 9/10 https://t.co/twxYcPOafl",None,0.9,None,Bedlington_terrier,0.289471,1109,3984,2016-06-02
738166403467907072,This is Axel. He's a professional leaf catcher. 12/10 gifted af https://t.co/P8bgOMMTRs,Axel,1.2,None,keeshond,0.8788860000000001,3043,8096,2016-06-02
738156290900254721,This is Storkson. He's wet and sad. 10/10 cheer up pup https://t.co/nrzvzPuTvC,Storkson,1.0,None,pug,0.751758,587,2291,2016-06-01
737826014890496000,This is Remy. He has some long ass ears (probably magical). Also very proud of broken stick. 10/10 such a good boy https://t.co/EZx0YjPjPK,Remy,1.0,None,vizsla,0.990391,1611,4842,2016-06-01
737800304142471168,This is Bella. She's ubering home after a few too many drinks. 10/10 socially conscious af https://t.co/KxkOgq80Xj,Bella,1.0,None,malamute,0.374682,3178,9290,2016-06-01
737678689543020544,We only rate dogs. Pls stop sending in non-canines like this Slovak Car Bunny. It makes my job very difficult. 11/10 https://t.co/VflvQLH2y5,None,1.1,None,Pembroke,0.935307,1203,4640,2016-05-31
737445876994609152,Just wanted to share this super rare Rainbow Floofer in case you guys haven't seen it yet. 13/10 colorful af https://t.co/CaG9MzD3WT,None,1.3,floofer,Samoyed,0.400568,4069,9473,2016-05-31
736736130620620800,This is Chadrick. He's gnarly af 13/10 https://t.co/447tyBN0mW,Chadrick,1.3,None,schipperke,0.545502,1544,3892,2016-05-29
736225175608430592,We only rate dogs. Please stop sending in non-canines like this Alaskan Flop Turtle. This is very frustrating. 10/10 https://t.co/qXteK6Atxc,very,1.0,None,Labrador_retriever,0.399217,2551,7503,2016-05-27
736010884653420544,Right after you graduate vs when you remember you're on your own now and can barely work a washing machine ...10/10 https://t.co/O1TLuYjsNS,None,1.0,None,golden_retriever,0.553901,2711,7264,2016-05-27
735991953473572864,This is Maxaroni. He's curly af. Also rather fabulous. 11/10 would hug well https://t.co/A216OjIdca,Maxaroni,1.1,None,cocker_spaniel,0.961643,1038,3302,2016-05-27
735648611367784448,*faints* 12/10 perfection in pupper form https://t.co/t6TxTwTLEK,None,1.2,pupper,Pembroke,0.4625939999999999,1016,3737,2016-05-26
735635087207878657,This is Dakota. He hasn't grow into his skin yet. 11/10 would squeeze softly https://t.co/IvFSlNXpgj,Dakota,1.1,None,pug,0.8918709999999999,2146,5677,2016-05-26
735256018284875776,This is Kellogg. He accidentally opened the front facing camera. 8/10 get it together doggo https://t.co/MRYv7nDPyS,Kellogg,0.8,doggo,Staffordshire_bullterrier,0.523191,803,3074,2016-05-24
735137028879360001,Meet Buckley. His family &amp; some neighbors came over to watch him perform but he's nervous af. 9/10 u got this pupper https://t.co/5bdCpPlno9,Buckley,0.9,pupper,Walker_hound,0.413535,885,2885,2016-05-24
734912297295085568,This is Jax. He's a literal fluffball. Sneaky tongue slip. 10/10 would pet nonstop https://t.co/9MGouPwQmK,Jax,1.0,None,Maltese_dog,0.847292,472,2551,2016-05-24
734787690684657664,This dog is more successful than I will ever be. 13/10 absolute legend https://t.co/BPoaHySYwA,None,1.3,None,golden_retriever,0.883991,5767,11587,2016-05-23
734776360183431168,This is Livvie. Someone should tell her it's been 47 years since Woodstock. Magical eyes tho 11/10 would stare into https://t.co/qw07vhVHuO,Livvie,1.1,None,Siberian_husky,0.304902,489,2328,2016-05-23
733828123016450049,This is Terry. The harder you hug him the farther his tongue sticks out. 10/10 magical af https://t.co/RFToQQI8fJ,Terry,1.0,None,beagle,0.4723239999999999,718,3310,2016-05-21
733822306246479872,This is Moose. He's a Polynesian Floofer. Dapper af. 10/10 would pet diligently https://t.co/mVfqRdppTL,Moose,1.0,floofer,Lhasa,0.457356,932,3392,2016-05-21
733482008106668032,"""Ello this is dog how may I assist"" ...10/10 https://t.co/jeAENpjH7L",None,1.0,None,French_bulldog,0.619382,855,2885,2016-05-20
733460102733135873,This is Hermione. Her face is as old as time. Appears fluffy af tho. 11/10 pretty damn majestic https://t.co/0b41Q4DKCA,Hermione,1.1,None,chow,0.931275,1141,3878,2016-05-20
733109485275860992,"Like father (doggo), like son (pupper). Both 12/10 https://t.co/pG2inLaOda",None,1.2,doggo,golden_retriever,0.945523,15549,49411,2016-05-19
732726085725589504,This is Aldrick. He looks wise af. Also exceptionally fluffy. Only two legs tho (unfortunate). 11/10 would still hug https://t.co/QwiCVLPMNL,Aldrick,1.1,None,Pomeranian,0.961902,801,3298,2016-05-18
732585889486888962,"When your teacher agreed on 10,000 RTs and no final but after 24 hours you only have 37... 10/10 https://t.co/sVnJfWVjUp",None,1.0,None,Staffordshire_bullterrier,0.843359,713,3368,2016-05-17
732005617171337216,This is Larry. He has no self control. Tongue still nifty af tho 11/10 https://t.co/ghyT4Ubk1r,Larry,1.1,None,English_setter,0.677408,4886,13717,2016-05-16
731285275100512256,This is Solomon. He's a Beneroo Cumberflop. 12/10 would hug passionately https://t.co/5phLAnGPTP,Solomon,1.2,None,Pembroke,0.967103,904,3226,2016-05-14
730573383004487680,This is Rooney. He can't comprehend glass. 10/10 it'll be ok pupper https://t.co/CnUl2uDBBV,Rooney,1.0,pupper,American_Staffordshire_terrier,0.810158,1919,4476,2016-05-12
730427201120833536,This is Crystal. She's flawless. Really wants to be a frat bro. 11/10 who does she even know here? https://t.co/WyqNFvEulG,Crystal,1.1,None,Eskimo_dog,0.682082,941,3209,2016-05-11
730211855403241472,This is Ziva. She doesn't know how her collar works. 11/10 would totally fix for her https://t.co/K7pthJXjWE,Ziva,1.1,None,pug,0.341663,960,3508,2016-05-11
729823566028484608,This is Stefan. He's a downright remarkable pup. 13/10 https://t.co/Ebjt6Y4fMh,Stefan,1.3,None,kelpie,0.218408,1128,3665,2016-05-10
729463711119904772,Meet Pupcasso. You can't afford his art. 13/10 talented af https://t.co/f2VUpy4WO0,Pupcasso,1.3,None,German_shepherd,0.829307,2100,5333,2016-05-09
728986383096946689,"This is Puff. He started out on the streets (first pic), but don't let the new smile fool you, still tough af. 11/10 https://t.co/kiuXRXcg4B",Puff,1.1,None,Maltese_dog,0.95207,742,2896,2016-05-07
728760639972315136,"When you're way too slow for the ""down low"" portion of a high five. 13/10 https://t.co/Cofwoy7Vpq",None,1.3,None,Pembroke,0.939134,1547,4303,2016-05-07
728751179681943552,This is Flurpson. He can't believe it's not butter. 10/10 https://t.co/XD3ort1PsE,Flurpson,1.0,None,Saint_Bernard,0.48205,618,2553,2016-05-07
728387165835677696,"This is Enchilada (yes, that's her real name). She's a Low-Cruisin Plopflopple. Very rare. Only a few left. 12/10 https://t.co/SiaiTWgsfP",Enchilada,1.2,None,collie,0.266414,880,3429,2016-05-06
728046963732717569,This is Raymond. He controls fountains with his tongue. 11/10 pretty damn magical https://t.co/9aMxSbOaAZ,Raymond,1.1,None,Newfoundland,0.255971,1086,3952,2016-05-05
728015554473250816,This is Rueben. He has reached ultimate pupper zen state. 11/10 tranquil af https://t.co/Z167HgtnBi,Rueben,1.1,pupper,cocker_spaniel,0.384559,993,3797,2016-05-05
727685679342333952,This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in https://t.co/yJ26LNuyj5,Cilantro,1.2,None,Border_collie,0.462408,577,2737,2016-05-04
727644517743104000,Here's a doggo struggling to cope with the winds. 13/10 https://t.co/qv3aUwaouT,None,1.3,doggo,Great_Pyrenees,0.457164,1592,5403,2016-05-03
727524757080539137,This pupper had to undergo emergency haircut surgery so he could hear again. 10/10 miraculous af https://t.co/fUyDIFkBwx,None,1.0,pupper,Pomeranian,0.958834,1089,4122,2016-05-03
727314416056803329,This pupper was about to explain where that dirt came from but then decided against it. 11/10 https://t.co/SbaelU6zRs,None,1.1,pupper,toy_poodle,0.827469,673,3072,2016-05-03
727175381690781696,This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already https://t.co/vXLkvyNQHp,Karll,1.0,None,flat-coated_retriever,0.656463,1247,3604,2016-05-02
726887082820554753,This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades 10/10 https://t.co/2AVcJ2BZsy,Blitz,1.0,None,soft-coated_wheaten_terrier,0.5159189999999999,1372,3535,2016-05-01
726828223124897792,This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress https://t.co/DWNrPPXgHA,Bloop,1.2,None,miniature_pinscher,0.2553269999999999,920,3310,2016-05-01
726224900189511680,I'm getting super heckin frustrated with you all sending in non canines like this ostrich. We only rate dogs... 9/10 https://t.co/Rgbni2Ns8z,None,0.9,None,standard_poodle,0.261112,1044,4089,2016-04-30
725842289046749185,This is Colby. He's currently regretting all those times he shook your hand for an extra treat. 12/10 https://t.co/vtVHtKFtBH,Colby,1.2,None,toy_poodle,0.420463,2424,6533,2016-04-29
725786712245440512,Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af https://t.co/uIdGqug9rw,Lillie,1.1,pupper,chow,0.335761,1250,3853,2016-04-28
725729321944506368,This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet https://t.co/adQt5a6TZU,Lola,1.2,None,boxer,0.599076,1609,4806,2016-04-28
724983749226668032,This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you https://t.co/qFqLtudIiD,Fred,1.2,None,golden_retriever,0.67575,1172,3452,2016-04-26
724771698126512129,Nothin better than a doggo and a sunset. 11/10 https://t.co/JlFqOhrHEs,None,1.1,doggo,German_short-haired_pointer,0.835491,568,2163,2016-04-26
724405726123311104,This is Ashleigh. She's having Coachella withdrawals. Didn't even go tho. 10/10 stay strong pupper https://t.co/nRUaKWnJfH,Ashleigh,1.0,pupper,golden_retriever,0.240695,1515,4881,2016-04-25
724049859469295616,This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it https://t.co/XTsZTgilnT,Kreggory,1.0,None,Border_collie,0.581835,1623,3989,2016-04-24
724046343203856385,"This is Sarge. Not even he knows what his tongue is doing, but it's pretty damn spectacular. 10/10 https://t.co/pIQEdbBxdL",Sarge,1.0,None,boxer,0.8262719999999999,513,2457,2016-04-24
723912936180330496,This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of https://t.co/AhMfUu6Onm,Sugar,1.2,None,Samoyed,0.991772,1129,3599,2016-04-23
723673163800948736,This is Ivar. She is a badass Viking warrior. Will sack your village. 10/10 savage af https://t.co/Dz6MiVssVU,Ivar,1.0,None,golden_retriever,0.83939,816,2795,2016-04-23
722974582966214656,Happy 4/20 from the squad! 13/10 for all https://t.co/eV1diwds8a,None,0.2,None,Great_Dane,0.2467619999999999,1443,3778,2016-04-21
722613351520608256,Meet Schnitzel. He's a Tropicana Floofboop. Getting too big for his favorite basket. 12/10 just so damn fluffy https://t.co/qjd0UJKYUY,Schnitzel,1.2,None,Labrador_retriever,0.5309149999999999,1496,4595,2016-04-20
721503162398597120,This is Panda. He's happy af. 11/10 https://t.co/IOAk9i4UvE,Panda,1.1,None,Pomeranian,0.99775,1649,4241,2016-04-17
721001180231503872,This is Oliver. Bath time is upon him. His fear of the wetness postpones his ultimate pupper destiny. 11/10 https://t.co/AFzzKqR4tT,Oliver,1.1,pupper,Samoyed,0.950053,552,2351,2016-04-15
720785406564900865,This is Archie. He hears everything you say. Doesn't matter where you are. 12/10 https://t.co/0l4I8famYp,Archie,1.2,None,Chihuahua,0.8964219999999999,700,2859,2016-04-15
720775346191278080,This is Berkeley. He's in a predicament. 10/10 someone help him https://t.co/XSEXdQupej,Berkeley,1.0,None,Newfoundland,0.4899699999999999,571,2260,2016-04-15
720415127506415616,Garden's coming in nice this year. 10/10 https://t.co/5Lra3e4rrw,None,1.0,None,Rottweiler,0.990312,1367,3808,2016-04-14
720389942216527872,This is Ralphé. He patrols the lake. Looking for babes. 11/10 https://t.co/Pb6iMmo0wk,Ralphé,1.1,None,Pembroke,0.873977,2270,5884,2016-04-13
720059472081784833,This is Charleson. He lost his plunger. Looked everywhere. Can't find it. So sad. 9/10 would comfort https://t.co/pRHX8yn9Yu,Charleson,0.9,None,Mexican_hairless,0.451852,1021,3565,2016-04-13
720043174954147842,This is Neptune. He's a Snowy Swiss Mountain Floofapolis. Cheeky wink. Tongue nifty af. 11/10 would pet so firmly https://t.co/SoZq2Xoopv,Neptune,1.1,None,Samoyed,0.954517,1822,4586,2016-04-13
719991154352222208,This doggo was initially thrilled when she saw the happy cartoon pup but quickly realized she'd been deceived. 10/10 https://t.co/mvnBGaWULV,None,1.0,doggo,golden_retriever,0.605304,1600,4493,2016-04-12
719551379208073216,This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln,Harnold,1.0,None,malamute,0.873233,1717,4657,2016-04-11
719339463458033665,Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time https://t.co/HW50zkcf2R,Lucy,1.0,None,golden_retriever,0.765778,1122,4114,2016-04-11
719332531645071360,This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz,Pippa,1.1,None,Dandie_Dinmont,0.224415,861,3184,2016-04-11
718971898235854848,This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT,Sadie,1.0,None,golden_retriever,0.140394,986,3217,2016-04-10
718939241951195136,This is Otis. Everybody look at Otis. 12/10 would probably faint while petting https://t.co/I9qoe1uEih,Otis,1.2,None,Pembroke,0.7663270000000001,1587,4814,2016-04-09
718631497683582976,We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 https://t.co/D9jbbmPmos,None,1.0,None,Pomeranian,0.993718,7255,17399,2016-04-09
718613305783398402,This is Carper. He's a Tortellini Angiosperm. In desperate need of a petting. 11/10 would hug softly https://t.co/lK9YDkRzPj,Carper,1.1,None,Labrador_retriever,0.58458,430,2264,2016-04-09
718540630683709445,Get you a pup that can do both. 10/10 https://t.co/zSbyvm62xZ,None,1.0,None,Maltese_dog,0.632289,927,2245,2016-04-08
718246886998687744,This is Alexanderson. He's got a weird ass birth mark. Dreadful at fetch. Won't eat kibble. 3/10 wtf @Target https://t.co/FmxOpf2Sgl,Alexanderson,0.3,None,Chihuahua,0.354488,448,1766,2016-04-08
718234618122661888,This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood https://t.co/05S8oYztgb,Suki,1.1,None,malamute,0.370152,915,3574,2016-04-08
717841801130979328,This is Barclay. His father was a banana. 11/10 appeeling af https://t.co/ucOEfr2rjV,Barclay,1.1,None,Brittany_spaniel,0.922876,545,2280,2016-04-06
717537687239008257,People please. This is a Deadly Mediterranean Plop T-Rex. We only rate dogs. Only send in dogs. Thanks you... 11/10 https://t.co/2ATDsgHD4n,None,1.1,None,golden_retriever,0.779356,1667,5333,2016-04-06
717421804990701568,This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly https://t.co/LBJqxMGaHi,Ebby,0.9,None,miniature_pinscher,0.286479,761,2899,2016-04-05
717047459982213120,This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well https://t.co/fGgleFiBPq,Flávio,1.2,None,golden_retriever,0.983548,1746,5819,2016-04-04
717009362452090881,This is Smokey. He's having some sort of existential crisis. 10/10 hang in there pupper https://t.co/JmgF4dMpw0,Smokey,1.0,pupper,Siberian_husky,0.506154,872,2988,2016-04-04
716802964044845056,This is Link. He struggles with couches. 10/10 would assist https://t.co/SbX4e6Yg3o,Link,1.0,None,malinois,0.619577,1051,3974,2016-04-04
716791146589110272,Meet Jennifur. She's supposed to be navigating. Not even buckled up. Insubordinate &amp; churlish. 11/10 would still pet https://t.co/h0trcJohYO,Jennifur,1.1,None,Pomeranian,0.468751,1459,7757,2016-04-04
716439118184652801,This is Bluebert. He just saw that both #FinalFur match ups are split 50/50. Amazed af. 11/10 https://t.co/Kky1DPG4iq,Bluebert,1.0,None,Siberian_husky,0.396495,191,2202,2016-04-03
716285507865542656,This is Stephanus. She stays woke. 12/10 https://t.co/WIWabMngQZ,Stephanus,1.2,None,Yorkshire_terrier,0.4304199999999999,969,2565,2016-04-02
716080869887381504,Here's a super majestic doggo and a sunset 11/10 https://t.co/UACnoyi8zu,None,1.1,doggo,golden_retriever,0.638625,1712,6267,2016-04-02
715928423106027520,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively https://t.co/3BhMojONxq,Bubbles,1.1,None,pug,0.976685,796,2941,2016-04-01
715733265223708672,This is a taco. We only rate dogs. Please only send in dogs. Dogs are what we rate. Not tacos. Thank you... 10/10 https://t.co/cxl6xGY8B9,None,1.0,None,Dandie_Dinmont,0.740229,1536,4299,2016-04-01
715696743237730304,Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around. 10/10 so nifty https://t.co/cYPHuJYTjC,Toby,1.0,None,Staffordshire_bullterrier,0.427836,1171,3625,2016-04-01
715680795826982913,This is Zeus. He's downright fabulous. 12/10 https://t.co/sSugyyRuTp,Zeus,1.2,None,golden_retriever,0.990715,1449,3981,2016-03-31
715342466308784130,This is Oscar. He's a world renowned snowball inspector. It's a ruff job but someone has to do it. 10/10 great guy https://t.co/vSufMAKm3C,Oscar,1.0,None,West_Highland_white_terrier,0.597111,627,2800,2016-03-31
715220193576927233,This is Nico. His selfie game is strong af. Excellent use of a sneaky tongue slip. 10/10 star material https://t.co/1OBdJkMOFx,Nico,1.0,None,Chihuahua,0.584026,591,2221,2016-03-30
715200624753819648,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me https://t.co/tvVDY0G911,Michelangelope,1.2,None,Chihuahua,0.956787,1691,4763,2016-03-30
714982300363173890,This is Calbert. He forgot to clear his Google search history. 9/10 rookie mistake Calbert https://t.co/jRm5J3YCmj,Calbert,0.9,None,Brittany_spaniel,0.944376,937,3438,2016-03-30
714957620017307648,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup https://t.co/s8YcfZrWhK,Curtis,1.0,None,Great_Pyrenees,0.2515159999999999,1284,3823,2016-03-29
714606013974974464,Here are two lil cuddly puppers. Both 12/10 would snug like so much https://t.co/zO4eb7C4tG,None,1.2,pupper,Norfolk_terrier,0.293007,834,3354,2016-03-29
714258258790387713,"Meet Travis and Flurp. Travis is pretty chill but Flurp can't lie down properly. 10/10 &amp; 8/10
get it together Flurp https://t.co/Akzl5ynMmE",Travis,1.0,None,collie,0.176758,672,2829,2016-03-28
714251586676113411,This is Thumas. He hates potted plants. 8/10 wtf Thumas https://t.co/rDVueNIcEi,Thumas,0.8,None,soft-coated_wheaten_terrier,0.751962,764,3035,2016-03-28
714214115368108032,Happy Easter from the squad! 🐇🐶 13/10 for all https://t.co/YMx4KWJUAB,None,1.3,None,pug,0.533967,802,2123,2016-03-27
714141408463036416,"I know we only rate dogs, but since it's Easter I guess we could rate a bunny for a change. 10/10 petable as hell https://t.co/O2RlKXigHu",None,1.0,None,Labrador_retriever,0.586951,1285,4014,2016-03-27
713919462244790272,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture https://t.co/7vyAzIURrE,Kanu,1.2,None,Siberian_husky,0.4632229999999999,724,3051,2016-03-27
713900603437621249,Happy Saturday here's 9 puppers on a bench. 99/90 good work everybody https://t.co/mpvaVxKmc1,None,1.1,pupper,golden_retriever,0.371816,665,2628,2016-03-27
713761197720473600,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9,Piper,1.2,None,Brittany_spaniel,0.797936,1244,4478,2016-03-26
713411074226274305,Here we see an extremely rare Bearded Floofmallow. Only a few left in the wild. 11/10 would pet with a purpose https://t.co/jVJJKlPbvq,None,1.1,None,Great_Pyrenees,0.720337,1190,4104,2016-03-25
713177543487135744,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance https://t.co/SqnG9Ap28J,Lance,1.0,None,whippet,0.734244,2600,6666,2016-03-25
